id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
48719,designer 1 br duplex w terrace spectacular views,221873,shane,Manhattan,Lower East Side,40.71882,-73.98852,Entire home/apt,299,2,109,2019-06-15,1,1,207
50447,lovely apt & garden  legal  best area amenities,9744,laurie,Brooklyn,South Slope,40.6693,-73.98804,Entire home/apt,135,5,151,2019-06-22,1,3,162
51438,1 bedroom in 2 bdrm apt upper east,236421,jessica,Manhattan,Upper East Side,40.77333,-73.95199,Private room,130,14,0,,0,2,0
51485,lower east side 57night,236655,erina,Manhattan,Lower East Side,40.72319,-73.99201,Private room,83,1,285,2019-06-22,2,1,7
51572,prime location in manhattan,237329,lee,Manhattan,Chelsea,40.74859,-73.99671,Private room,123,1,375,2019-06-18,3,1,328
51850,f excellentpvt rm,27848,jullett,Queens,Jamaica,40.67252,-73.76597,Private room,55,2,52,2019-05-20,0,2,365
53137,quiet sunny midtown manhattan apt,240360,marlaine,Manhattan,Hell's Kitchen,40.76244,-73.99271,Entire home/apt,195,5,10,2019-07-01,1,1,0
53196,big roomwasherdryerwifiacjmz,247432,charlotte,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Private room,80,2,11,2017-11-13,0,1,0
53469,cozy studio with parking spot,204539,mark,Queens,Middle Village,40.71722,-73.87856,Entire home/apt,98,30,33,2015-05-09,0,5,240
53470,clean and convenient 2br apartment,204539,mark,Queens,Ridgewood,40.70234,-73.89816,Private room,140,7,6,2015-10-08,0,5,365
53477,3 floors of luxury,204539,mark,Queens,Middle Village,40.71546,-73.87854,Entire home/apt,265,7,38,2019-04-27,0,5,365
54158,the instituteheart of williamsburg,10889,bob,Brooklyn,Williamsburg,40.7195,-73.95976,Entire home/apt,249,2,358,2019-06-20,3,2,164
54453,midtown west  large alcove studio,255583,anka,Manhattan,Hell's Kitchen,40.76548,-73.98474,Shared room,105,6,10,2014-01-07,0,1,363
54466,beautiful uptown manhattan apartmnt,253385,douglas,Manhattan,Harlem,40.80234,-73.95603,Private room,200,30,0,,0,1,365
54508,sml rm in pr brst  park sl great for medstudents,210746,kathleen r,Brooklyn,Prospect Heights,40.6787,-73.97262,Private room,100,2,226,2019-06-06,2,3,250
54544,city room  private penthouse apt,256161,wayne,Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,2019-06-22,1,5,247
54626,cozy bedroom by yankee stadium,190409,waundell,Bronx,Highbridge,40.83075,-73.93058,Private room,45,1,138,2019-06-30,1,3,323
54860,great apartment with private bathroom and entrance,258164,jenny,Manhattan,East Harlem,40.79958,-73.94275,Private room,100,5,204,2019-06-23,1,1,192
55467,private garden apt  new renovation,260709,paul,Brooklyn,Williamsburg,40.71625,-73.93845,Entire home/apt,140,2,253,2019-07-02,3,1,125
55498,modern comfort in art infused landmark brownstone,262138,tami,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,Private room,71,2,23,2019-07-01,0,1,91
55668,nohoeast village private 12 bath,88209,jason,Manhattan,NoHo,40.72773,-73.99134,Private room,130,2,115,2018-12-05,1,1,75
55737,sleek & comfortable soho apt,263414,pete,Manhattan,West Village,40.72861,-74.0049,Entire home/apt,199,5,129,2019-05-19,1,1,286
55959,spacious williamsburg share w loft bed,168525,gus,Brooklyn,Williamsburg,40.70979,-73.95162,Private room,69,4,82,2019-06-10,1,2,60
55982,cozy 2 br in sunny fort greene apt,264928,sally,Brooklyn,Fort Greene,40.68656,-73.97525,Private room,68,3,37,2018-12-31,0,1,0
56467,cozy east village railroad 1 bed,267593,leonardo,Manhattan,East Village,40.72752,-73.98432,Entire home/apt,130,1,204,2019-07-01,2,1,192
56525,1 bedroom loft w private roof deck,268014,alex,Brooklyn,Greenpoint,40.729,-73.95829,Entire home/apt,195,2,69,2019-06-13,0,1,58
56859,city room  private & comfy bedroom,256161,wayne,Manhattan,Harlem,40.81219,-73.94499,Private room,64,1,192,2019-06-03,1,5,245
57166,elegant nyc pad,272006,vasili,Queens,Ditmars Steinway,40.77185,-73.90502,Entire home/apt,140,2,17,2019-06-17,0,1,292
57297,clean & bright 1br in cobble hill great location,199392,sm,Brooklyn,Cobble Hill,40.68926,-73.99386,Entire home/apt,159,2,222,2019-06-24,2,1,279
57468,modern large east village loft,239208,ori,Manhattan,East Village,40.72821,-73.98701,Entire home/apt,189,3,205,2019-06-23,1,1,0
57618,great new apt close to everything,274557,ana,Manhattan,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,250,3,94,2019-06-09,0,1,3
57740,quiet & clean retreat in the city,275459,i,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239,3,7,2019-05-24,0,1,351
57754,stylish large gramercy loft,275578,r,Manhattan,Flatiron District,40.7403,-73.98498,Entire home/apt,305,2,108,2019-06-30,1,1,201
57874,the brownstoneluxury 1 bd aptnyc,276291,simon,Manhattan,Harlem,40.80931,-73.94343,Entire home/apt,155,3,222,2019-06-26,2,2,232
58059,private room on historic sugar hill,277379,agnes,Manhattan,Harlem,40.8251,-73.94287,Private room,60,1,458,2019-07-03,4,2,258
58062,south slope green,277394,linda,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private room,135,2,21,2019-05-17,0,1,272
58467,17 flr manhattan views nr subway,279797,dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private room,120,7,17,2019-05-08,0,1,341
59014,spacious 1br adorable clean quiet,282927,drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire home/apt,150,3,41,2019-01-02,0,1,244
59121,nice clean safe convenient 3br,204539,mark,Queens,Ridgewood,40.70411,-73.89934,Entire home/apt,140,14,1,2012-09-17,0,5,365
59642,franklin st flat in trendy greenpoint brooklyn,274782,betty,Brooklyn,Greenpoint,40.73401,-73.95967,Entire home/apt,135,2,69,2019-05-19,0,1,12
59709,artistic cozy and spacious w patio sleeps 5,186084,ricardo & ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire home/apt,250,4,18,2019-07-01,0,2,265
59855,one bedroom apt in nyc,288031,leslie,Manhattan,Midtown,40.7589,-73.96991,Entire home/apt,250,30,82,2016-01-05,0,1,0
60164,beautiful elegant 3 bed soho loft,289653,harrison,Manhattan,SoHo,40.72003,-74.00262,Entire home/apt,500,4,94,2019-06-23,0,1,329
60457,spacious greenwich village apt,99212,jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire home/apt,225,5,10,2019-05-11,0,1,91
60611,spaha studio monthly rental,292204,blanca,Manhattan,East Harlem,40.79163,-73.94573,Entire home/apt,125,28,183,2018-09-29,1,2,365
60666,city room  private luxury suite,256161,wayne,Manhattan,Harlem,40.8118,-73.94434,Private room,92,1,189,2019-06-11,1,5,253
60673,private roombath luxurious harlem,249372,cynthia,Manhattan,Harlem,40.81583,-73.94707,Private room,175,2,1,2018-10-07,0,1,365
60680,the gem of the east village,292630,mich,Manhattan,East Village,40.72654,-73.98049,Entire home/apt,99,2,127,2019-06-20,1,1,320
60794,bright and spacious garden below,293394,rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire home/apt,195,4,4,2017-08-25,0,1,0
60948,accommodations galore 2,126607,laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire home/apt,140,3,135,2019-06-20,1,3,192
61167,colorful private one bedroom apt,295760,greta,Manhattan,Little Italy,40.71961,-73.9954,Entire home/apt,135,2,21,2015-12-12,0,1,0
61224,huge chelsea loft,291112,frank,Manhattan,Chelsea,40.74358,-74.00027,Entire home/apt,500,2,35,2017-07-27,0,1,348
61406,great room in great location,297176,bethania,Manhattan,Harlem,40.80335,-73.9575,Private room,80,14,10,2019-06-01,2,2,0
61492,exclusive room with private bath in  les,297769,tunji,Manhattan,Chinatown,40.71445,-73.9908,Private room,120,4,171,2019-06-23,1,2,353
61509,quiet clean midtown apt w elevato,23619,annafonzy,Manhattan,Midtown,40.75749,-73.96897,Entire home/apt,110,200,92,2019-04-30,0,1,140
62095,bk sweet suite wkitchen&fullbath,281764,colette&sean,Brooklyn,East Flatbush,40.64446,-73.9503,Entire home/apt,65,3,238,2019-06-14,2,1,2
62427,great east village apartment rental,303882,brie,Manhattan,East Village,40.7268,-73.99079,Entire home/apt,130,50,56,2019-05-26,0,1,56
62430,brownstone sundrenched beauty,197755,sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire home/apt,99,3,111,2019-06-22,2,1,68
62452,a special private room in ny,303939,lissette,Staten Island,Tompkinsville,40.63536,-74.08537,Private room,36,2,193,2019-06-25,1,6,360
62461,b nyc staten alternative,303939,lissette,Staten Island,Tompkinsville,40.63627,-74.08543,Private room,37,2,147,2019-06-10,1,6,0
62787,c private room by the ferry,303939,lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private room,37,2,177,2019-07-02,1,6,320
62891,smallest house in the village,306545,olivia,Manhattan,East Village,40.72477,-73.98161,Entire home/apt,175,3,185,2019-05-24,1,2,326
62903,beautiful modern studio apartment in heart of nyc,306605,daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire home/apt,205,9,62,2019-06-21,0,2,76
62925,beautiful landmarked duplex,306739,maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire home/apt,285,3,124,2019-06-16,1,3,279
63299,brooklyn  guest room w queen bed in williamsburg,308875,scott,Brooklyn,Williamsburg,40.70763,-73.95177,Private room,59,2,181,2019-06-23,1,2,15
63320,d private chep room 2 explore nyc,303939,lissette,Staten Island,Tompkinsville,40.63481,-74.08519,Private room,36,2,333,2019-07-02,3,6,340
63360,safe cute near subway& manhattan ny ny retro style,307962,dennis & naoko,Queens,Astoria,40.75384,-73.91433,Entire home/apt,99,5,441,2019-06-24,4,1,226
63546,large and cozy private bedroom,308652,antonín,Brooklyn,Kensington,40.64106,-73.97426,Private room,39,1,45,2019-05-16,0,2,365
63573,small tidy bedroom in duplex,310458,emily,Brooklyn,Park Slope,40.66793,-73.98327,Private room,60,14,9,2016-08-29,0,2,0
63588,ll3,295128,carol gloria,Bronx,Clason Point,40.81309,-73.85514,Private room,90,2,0,,0,7,349
63610,dominiques ny mini efficiency wifimetroquiet,310670,vie,Bronx,Eastchester,40.88057,-73.83572,Entire home/apt,105,2,38,2019-06-27,0,13,365
63657,private large & sunny top floor apt  ww&d,170510,renée,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire home/apt,135,2,248,2019-06-25,2,2,11
63693,cottage in the village,306545,olivia,Manhattan,East Village,40.72185,-73.98246,Entire home/apt,390,5,143,2019-06-19,1,2,316
63719,bedroom1 for rent 10min from manhan,311286,helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private room,70,3,36,2018-08-19,0,4,281
63913,hosting your  sunny spacious nyc room,312288,paula,Manhattan,Inwood,40.86648,-73.9263,Private room,75,7,0,,0,2,323
64000,williamsburg near soho  loftbed,312722,kristian & di,Brooklyn,Williamsburg,40.7069,-73.95467,Private room,60,17,14,2019-01-07,0,4,362
64015,prime east village 1 bedroom,146944,david,Manhattan,East Village,40.72807,-73.98594,Entire home/apt,200,3,0,,0,1,0
64107,brooklyn  studio apartment,313317,niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private room,100,3,279,2019-06-24,2,1,301
64277,bedroom2 for rent  10min from manh,311286,helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private room,70,4,18,2019-01-02,0,4,189
64314,cozy bedroom in lovely garden apt,314256,debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private room,110,6,50,2019-05-26,3,1,0
64365,crown heights garden apt,314582,anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,227,2019-06-27,2,2,287
64707,amazing  sunny & breezy home in the heart of  nyc,7310,tilly,Manhattan,Little Italy,40.71702,-73.99811,Entire home/apt,90,14,1,2019-01-02,0,1,14
64837,enjoy downtown nyc,46978,edward,Manhattan,East Village,40.72321,-73.98157,Private room,68,2,203,2019-06-23,1,2,86
65019,charming uws treehouse apt,317809,claire,Manhattan,Upper West Side,40.77956,-73.98098,Entire home/apt,115,2,210,2019-07-06,2,1,261
65268,share a home  75 for 1 bdrm for 2  brooklyn,319092,juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private room,75,5,64,2019-01-05,0,1,68
65556,room in s3rdbedford williamsburg,320422,marlon,Brooklyn,Williamsburg,40.71368,-73.9626,Private room,60,3,0,,0,1,0
65562,charming east village 2 or 1 br,320450,mary d,Manhattan,East Village,40.72956,-73.98158,Entire home/apt,129,7,5,2019-01-03,0,1,231
65615,farmhouse apartment in williamsburg,320761,valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,130,10,49,2019-06-29,0,1,152
65660,brightspacious williamsburg abode,320538,larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,95,4,132,2019-07-07,1,1,46
65813,suite sugar hill harlem private rm in hosted apt,321756,eric,Manhattan,Harlem,40.82888,-73.94307,Private room,75,3,20,2019-01-02,0,1,364
65834,beautiful 1 bedroom apt park slope,321934,jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire home/apt,175,2,11,2013-05-02,0,1,246
66008,charming carroll gardens apt,322884,melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190,3,51,2019-07-01,0,1,288
66026,private bedroom brownstone brooklyn,322716,alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,2019-06-30,0,5,331
66251,east village loft with piano & patio,324460,samir,Manhattan,East Village,40.72681,-73.98534,Entire home/apt,212,3,67,2019-06-25,1,1,51
66275,lower east side magic room,314941,tony,Manhattan,Lower East Side,40.71904,-73.99392,Private room,95,1,109,2019-06-23,1,3,364
66451,fantastic williamsburg apt,325389,luis fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,140,2,9,2019-02-16,0,1,254
66718,west harlem home base  ecoapt,136227,henning,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,135,6,187,2019-06-23,1,1,189
66741,charming garden apt in park slope,327673,stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,150,2,214,2019-06-23,2,2,263
66974,lovely modern garden apartment,329436,jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,190,3,69,2019-07-01,0,2,258
67288,central park 1br sunny condo,101597,per,Manhattan,East Harlem,40.79603,-73.94903,Entire home/apt,124,28,22,2019-06-15,0,1,103
67299,cozy garden apartment  in williamsburg,330347,adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,135,30,56,2019-05-06,0,1,42
67397,soha comfortby nw central park,332189,elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,122,3,93,2019-06-22,0,1,246
68099,cozy room in upper west side,323517,deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,104,2019-06-25,1,2,364
68305,cozy private room in apartment,338454,share,Manhattan,Harlem,40.82976,-73.94867,Private room,85,30,64,2018-07-06,0,1,318
68403,the cozy brownstone inn discount,240427,naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145,3,127,2019-06-24,1,2,72
68735,prewar penthouse w private terrace,342054,violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,195,11,30,2019-06-13,0,1,249
68765,designer 25 br loft in carroll gardens by subway,282655,jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,2019-06-27,1,3,272
68900,bright beautiful brooklyn,343250,jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,6,2016-11-13,0,1,325
68974,unique spacious loft on the bowery,281229,alicia,Manhattan,Little Italy,40.71943,-73.99627,Entire home/apt,575,2,191,2019-06-20,1,1,298
69894,nice renovated apt prime location,352168,silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,48,2019-06-11,0,1,35
69921,brooklyn writers nook,155689,joab,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,2019-06-29,0,1,203
70095,private bedroom in large nyc apartment,353965,mary and geoff,Manhattan,Inwood,40.86713,-73.92811,Private room,90,2,120,2019-06-30,1,1,132
70128,large sunny room east village nyc,354330,eyal,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,2019-01-10,0,1,5
70609,great large 3 br2 bath duplex with private patio,72062,bruce,Manhattan,East Village,40.72542,-73.97986,Entire home/apt,500,2,48,2019-06-16,0,4,297
71010,all that jazz uptown style on sugar hill,361855,kurt,Manhattan,Washington Heights,40.83494,-73.93869,Entire home/apt,250,3,32,2019-05-24,0,2,276
71248,bright and lovely 1 bdrm apt in les,363834,jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,125,25,43,2019-06-17,0,1,102
71366,beautiful one bed west village  4 month special,364955,ruperto,Manhattan,West Village,40.72966,-74.00243,Entire home/apt,200,30,39,2019-06-25,0,1,251
71384,gigantic private brooklyn loft,365153,ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,229,1,50,2014-05-13,0,1,188
71812,condo apartment with laundry in unit,369015,thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,90,30,4,2019-01-02,0,2,346
72190,1br see central park from terrace,373085,hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire home/apt,110,13,38,2019-02-15,0,1,0
72265,private room in cozy greenpoint,340692,vanessa,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,2019-06-16,0,1,15
74073,food & music dream apartment in williamsburg,211877,daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,2019-06-23,0,1,71
74240,french garden cottage off bedford,389924,patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,2019-06-07,0,2,215
74333,alcove studio w outdoor patio deck,331328,amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,2015-11-25,0,3,253
74404,luxury 3 bed 2 bath apt in harlem w terrace,391325,g & s,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,2012-08-22,0,1,78
74680,one bedroom mini studio  free wifi,265109,nazleen,Queens,Astoria,40.77635,-73.93426,Entire home/apt,115,2,198,2019-05-31,2,1,257
74860,sunlit and cozy williamsburggreenpoint brooklyn,394752,allison,Brooklyn,Greenpoint,40.72488,-73.95018,Private room,55,2,1,2011-03-28,0,1,0
75193,brooklyn  guest room w king bed in williamsburg,308875,scott,Brooklyn,Williamsburg,40.71398,-73.95763,Private room,69,2,220,2019-06-22,2,2,8
75635,bright cozy chinatown studio apt,401696,patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,150,3,286,2019-06-27,2,1,191
76761,eveland the place to stay & enjoy a 5 2bdrm,118971,evelyn,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,169,2,398,2019-06-28,3,3,182
77765,superior  box house,417504,the box house hotel,Brooklyn,Greenpoint,40.73749,-73.95292,Private room,179,3,36,2019-07-01,0,28,79
77936,hells kitchen garden of eden,134355,moss owen,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,150,3,36,2019-06-14,0,1,49
78919,historic house boerum hill bk nyc,422561,nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,135,4,6,2016-02-05,0,1,0
79067,lovely 3 bedroom in italianate brownstone wgarden,425506,bliss,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,2019-04-20,0,1,156
79782,williamsburg huge private bath  next to train,430188,pam,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,120,14,76,2019-03-31,0,6,343
80493,cozy room in east village with ac,434987,jennifer,Manhattan,East Village,40.72329,-73.98486,Private room,71,2,182,2019-07-04,1,1,200
80684,duplex w terrace  box house hotel,417504,the box house hotel,Brooklyn,Greenpoint,40.73776,-73.95327,Private room,349,3,8,2016-03-27,0,28,60
80700,loft w terrace  box house hotel,417504,the box house hotel,Brooklyn,Greenpoint,40.73738,-73.95482,Private room,349,3,7,2019-05-24,0,28,60
80924,spacious 3 bedroom duplex in park slope,438133,ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,165,30,34,2018-09-25,0,2,189
